source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
Hindustan Times,http://www.hindustantimes.com/india-news/floods-landslides-hit-arunachal-capital-itanagar-following-heavy-rains/story-0FRcHVbMWVXWXotUXVBVuI.html,11171,04/26/2017 01:17:00 PM,,Landslide on Senki View road,"Article: ""Incessant rainfall for the past one week has flooded large areas of Arunachal Pradesh’s capital town Itanagar and caused landslides and road blocks at many points.  The PWD took swift action to clear the debris caused by the landslide at Senki View and Donyi Polo Road, an official report said on Thursday.""","Senki View, Itanagar, Papum Pare, Arunachal Pradesh, India",1km,landslide,continuous_rain,small,above_road,0.0,0.0,,http://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2017/04/27/Pictures/landslide-in-arunachal-pradesh_cc89f20a-2b5c-11e7-bd89-19cc2c5d765e.jpg,,,,,,,,,,07/17/2017 01:17:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.61156568,27.104022
DNA,http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,10976,04/04/2017 12:57:00 PM,,Landslide in Harangajao,"The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration.","Harangajao, Assam, India",1km,landslide,rain,small,above_road,0.0,0.0,,,,,,,,,,,,08/04/2017 12:57:00 PM,12/08/2017 08:46:00 PM,02/15/2018 03:51:00 PM,92.853913,25.118398
Mizzima,http://www.mizzima.com/news-domestic/myanmar-jade-mine-landslide-kills-9-official,10970,02/09/2017 05:05:00 PM,,Jade Mine Collapse in Hpakant in Kachin State Kills 9,"A landslide in northern Myanmar's jade mining region has killed 9 people, a local official said Saturday, the latest fatal incident to strike the shadowy billion-dollar industry. The men were believed to be searching for jade in Kachin state when a wall of unstable earth collapsed late Thursday night.","Hpakant, Kachin, Myanmar (Burma)",1km,landslide,mining,medium,mine,9.0,0.0,,http://www.mizzima.com/sites/default/files/photo/2017/02/Myanmar-jade-mine-landslide-kills-9.jpg,,,,,,,,,,10/20/2017 04:05:00 PM,12/08/2017 08:33:00 PM,02/15/2018 03:51:00 PM,96.3086022,25.61953667
DNA,http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,10978,04/04/2017 12:57:00 PM,,Landslide in N. Leikul,"The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration.","N. Leikul, Assam, India",1km,landslide,rain,small,above_road,0.0,0.0,,,,,,,,,,,,08/04/2017 12:57:00 PM,12/08/2017 08:46:00 PM,02/15/2018 03:51:00 PM,93.04681,25.132228
Arunachal Times,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,11165,07/09/2017 01:23:00 PM,,"Landslide near Civil Secretariat, Itanagar","Landslide blocks road near Civil Secretariat, easily cleared. Following heavy rains throughout Arunachal Pradesh.","Civil Secretariat, Itanagar, Arunachal Pradesh, India",exact,landslide,continuous_rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.61882043,27.092916
Hindustan Times,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,11159,07/09/2017 01:23:00 PM,,Landslide on NH-2 between Sinam and Laijang,"Landslide on NH-2 near Kohima, following continuous rain. Around 60 feet of the national highway 37 between Sinam and Laijang villages in the Imphal-Jiribam sector, about 35 km from Imphal, broke off on Sunday morning, officials said.","Jakhama, Kohima, Nagaland",10km,landslide,continuous_rain,small,above_road,0.0,0.0,,http://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2017/07/09/Pictures/_7532de6e-64a9-11e7-8e9a-26934b659213.jpg,"Date is approximate, article does not give specific date (corroborated with other landslides in close proximity and chronology).",,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:45:00 PM,02/15/2018 03:51:00 PM,94.10065403,25.6320357
Daily Sun,http://www.daily-sun.com/printversion/details/213012/2-killed-in-Comilla-landslide,10959,03/16/2017 08:44:00 PM,,Comilla Landslide Kills Two,"Two workers were killed and another was injured in a landslide while constructing a wall beside a hillock at Tipra Bazar near the Cantonment area on Thursday night, reports UNB. The deceased were identified as Tamim Hossain, son of Arun Mia of Kathalia village of Burichang upazila and Ashraful Islam, hailing from Rangpur. A big chunk of mud fell on the workers while they were working around 10pm, leaving the duo dead on the spot and another injured.","Tipra Bazar, near Cantonment area, Bangladesh",5km,landslide,construction,small,natural_slope,2.0,1.0,,,,,,,,,,,,10/03/2017 08:44:00 PM,12/08/2017 08:11:00 PM,02/15/2018 03:51:00 PM,91.125374,23.438189
Eastern Mirror,http://www.easternmirrornagaland.com/army-rescues-200-people-from-landslide-site-in-arunachal-pradesh/,11178,06/18/2017 01:16:00 PM,,Landslide traps commuters,Two landslides during monsoon rains trap 70 cars and 200 people along road from Bhaulkpong 7 km towards Sessa. Army rescues commuters.,"Bhalukpong, Assam",10km,landslide,monsoon,medium,above_road,0.0,0.0,,,,,,,,,,,,07/07/2017 01:16:00 PM,12/20/2017 04:15:00 PM,02/15/2018 03:51:00 PM,92.78260587,26.96437841
Firstpost,http://www.firstpost.com/india/assam-floods-death-toll-reaches-33-over-12-55-lakh-people-affected-across-20-districts-3798017.html,11163,07/10/2017 02:21:00 PM,,Fatal landslide in Narayanpur,Landslide during heavy rains and flooding throughout Assam State kills two,"Narayanpur, Lakhimpur, Assam, 784164",1km,landslide,continuous_rain,medium,unknown,2.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.85748748,26.95223279
Outlook India,https://www.outlookindia.com/newsscroll/landslides-after-heavy-premonsoon-rain-in-mizoram/1035823,10961,04/25/2017 05:58:00 PM,,Landslide blocks NH-54,"Article: ""Mizoram has been cut off from the rest of the country as landslide, triggered by heavy and incessant pre-monsoon rains, blocked the National Highway 54, official sources said today."" Sparse on details.","NH-54, North Thingdawl, Kolasib, Mizoram, 796075",50km,landslide,continuous_rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/17/2017 05:58:00 PM,12/08/2017 08:18:00 PM,02/15/2018 03:51:00 PM,92.67420963,24.0135808
The Northeast Today,https://thenortheasttoday.com/nagaland-heavy-rainfall-and-landslide-massively-damages-nh-29/,11156,05/16/2017 02:05:00 PM,,Landslide on NH-29 between Dimapur and Kohima,"Article: ""Following the incessant rain for last one week and earth cutting works for the four lane National Highway 29, between Dimapur and Kohima, resulted to land slide and sinking, continued to block National Highway near at Peducha under Kiruphema jurisdiction in Kohima district today since wee hours.""","NH-29, Sechu (Zubza), Kohima, Nagaland, 797002",1km,landslide,continuous_rain,small,above_road,0.0,0.0,,https://thenortheasttoday.com/wp-content/uploads/2017/05/road-block.jpg,,,,,,,,,,07/12/2017 02:05:00 PM,12/20/2017 03:41:00 PM,02/15/2018 03:51:00 PM,93.99655231,25.73318099
The Northeast Today,https://thenortheasttoday.com/nagaland-landslides-cuts-off-lifeline-route-to-12-villages/,11161,06/24/2017 01:23:00 PM,,Landslide on road isolates villages,Landslide on road connecting 12 villages of Longchem circle to Tuli and the NH-2. Villages isolated. After heavy rains.,"Alongkima, Mokokchung, Nagaland",5km,landslide,rain,small,above_road,0.0,0.0,,https://thenortheasttoday.com/wp-content/uploads/2017/07/8BB9378B-155D-4519-3ED0A575472EEEAB.jpg,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:52:00 PM,02/15/2018 03:51:00 PM,94.62220277,26.66354481
The Daily Star,http://www.thedailystar.net/country/mudslide-kills-one-1357441,10864,02/07/2017 06:52:00 PM,,Brickfield Worker Killed in Pirgachha upazila During Work,A brickfield worker was killed and another sustained critical injuries in a mudslide in Pirgachha upazila of Rangpur yesterday.,"Pirgachha Upazila, Rangpur Division, Bangladesh, পীরগাছা",10km,mudslide,construction,medium,urban,1.0,1.0,,,,,,,,,,,,10/23/2017 05:52:00 PM,12/05/2017 07:03:00 PM,02/15/2018 03:51:00 PM,89.45570226,25.64319355
WebIndia123,https://news.webindia123.com/news/articles/India/20170708/3142321.html,11155,07/08/2017 01:23:00 PM,,Landslides at Kiruphema village,"Landslides following incessant rain destroy 16 paddy fields, many tree plantations, and parts of a 50 acre swath of forest reserve. Also triggered by construction practices. Article: the landslides were caused due to negligence and haphazard dumping of earth by the said Firm/Contractor who in the process of four lane road [NH-29] development has dumped earth in an unsecured area without proper consultation/permission from the village authority.","Kiruphema village, Kohima, Nagaland",5km,landslide,continuous_rain,medium,natural_slope,0.0,0.0,,,Date estimated (numerous events),,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:41:00 PM,02/15/2018 03:51:00 PM,94.03225673,25.72019272
Nagaland Post,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDExMjUzMQ%3D%3D,11154,04/07/2017 01:19:00 PM,,Landslide blocks NH-29 between Pherima and Phiphema,"Landslide on road between Pherima and Piphema. Article: The already loose uncompacted soils on slopes along the highway and the recent torrential rain in the state was one of the main reason for the landslide.  Another reason was that the ongoing four-lane road project, with earth cuttings at most places along the highway, may have triggered the landslides.","Medziphema, Dimapur, Nagaland",5km,landslide,rain,small,above_road,0.0,0.0,,,,,,,,,,,,08/04/2017 01:19:00 PM,12/20/2017 03:41:00 PM,02/15/2018 03:51:00 PM,93.93507183,25.77171292
The Daily Star,http://www.thedailystar.net/backpage/rail-link-sylhet-cut-6-hours-1422739,10965,06/19/2017 02:21:00 PM,,Landslide in Lawachara National Park,"Landslide in Lawachara National Park cuts railroad track, severs Sylhet by rail from Dhaka and Chittagong before repairs 6 hours later. Exacerbated by deforestation. Article: Narayan Saha, former head of forestry and environment science department at Shahjalal University of Science and Technology, told this correspondent that cutting down of big trees was the main reason behind landslide.  Small trees cannot hold soil properly as roots of big trees are stronger than small trees. So, it is important to save big trees to avoid landslides, he added.","Lawachara National Park, Bangladesh",1km,landslide,rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/08/2017 08:23:00 PM,02/15/2018 03:51:00 PM,91.8008536,24.33197035
The Independent,http://www.theindependentbd.com/post/100012,10956,06/18/2017 02:21:00 PM,,Fatal landslide in Lakhsmichhari,"After heavy rain, chunk of mud crushes and kills girl in Lakhsmichhari","Lakshmichhari Upazila, Bangladesh",25km,landslide,rain,small,unknown,1.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/08/2017 08:11:00 PM,02/15/2018 03:51:00 PM,91.95656252,22.84756674
The Shillong Times,http://www.theshillongtimes.com/2017/07/07/landslide-blocks-nh-6-hundreds-stranded/,10986,07/06/2017 01:16:00 PM,,Landslide on NH-6,Landslide following heavy rainfall blocks NH-6 near Umsawnongkhrai village,"Umsning, Ribhoi, Meghalaya State, India",1km,landslide,downpour,medium,above_road,0.0,0.0,,http://www.theshillongtimes.com/wp-content/uploads/2017/07/IMG_20170706_170734-750x430.jpg,,,,,,,,,,07/07/2017 01:16:00 PM,12/08/2017 08:50:00 PM,02/15/2018 03:51:00 PM,91.876717,25.82860033
Arunachal Times,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,11166,07/09/2017 01:23:00 PM,,Landslides in Aalo,Heavy rains throuhgout Arunachal Pradesh cause multiple landslides in the Aalo neighborhood of Itanagar,"Aalo, Itanagar, Papum Pare, Arunachal Pradesh",5km,landslide,continuous_rain,small,urban,0.0,0.0,,,Confidence radius should be 2-3 km,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.59755441,27.07671517
Keunsel,http://www.kuenselonline.com/landslides-block-roads-across-the-country/,11181,07/08/2017 02:21:00 PM,,Landslide blocks road between Dagapela and Dagana,"Landslide after rain between Dagapela and Dagana, cleared. Caused by heavy rainfall",Bhutan,5km,landslide,downpour,small,above_road,0.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 04:21:00 PM,02/15/2018 03:51:00 PM,89.90633458,27.04040393
Indian Express,http://indianexpress.com/article/india/india-news-india/massive-landslide-in-mizoram-kills-five/,10960,09/17/2016 02:54:00 PM,,Landslide in Mizoram,"Five persons from two families, including a minor girl, were killed in a massive landslide triggered by extremely heavy rainfall today at Tlungvel village in Mizoram’s Aizawl district. Heavy rainfall between 1 AM and 2 AM swept away three houses of the village and a couple and their four-year-old daughter were killed in the landslide. Their 11-year-old son, however, survived with minor injuries. The bodies of the girl and her mother were recovered, but the man’s body was found two km away where he was swept away by a flash flood. An elderly woman and her 25-year-old son living in the same village were also killed in the landslide, police said, adding another house, which had been abandoned, was also destroyed in the calamity. A number of landslides were also reported from across Mizoram which caused road blockades.","Mizoram, India",5km,landslide,,,,5.0,0.0,,,,,,,,,,,,07/10/2017 02:54:00 PM,12/08/2017 08:18:00 PM,02/15/2018 03:51:00 PM,92.7178,23.725943
Eastern Mirror,http://www.easternmirrornagaland.com/landslide-near-peducha-cuts-off-national-highway-29/,11157,07/09/2017 01:23:00 PM,,Significant landslide blocks NH-29 near Peducha,"Following incessant rain, a significant landslide stretching 50 yards completely blocks NH-29 near Peducha village.","Peducha, Kohima, Nagaland State, India",1km,landslide,continuous_rain,medium,above_road,0.0,0.0,,http://www.easternmirrornagaland.com/wp-content/uploads/2017/07/8.jpg,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:41:00 PM,02/15/2018 03:51:00 PM,93.98827528,25.73111942
E-Pao,http://e-pao.net/GP.asp?src=4..090717.jul17,11151,07/08/2017 01:23:00 PM,,Landslides along Lamlang River,"Incessant rains cause landslides along river. Article: huge tracts of land covering nine different major paddy field areas Hongchao, Litji, Nitrei, Rashoi, Khaying, Yakrei, Chanwoi, Napik and Mirang measuring about 12 hectares have been destroyed by land slip.","Ukhrul Central, Ukhrul, Manipur",100km,landslide,continuous_rain,medium,above_river,0.0,0.0,,,"All details gleaned from single sentence in article, which was primarily about flooding",,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:39:00 PM,02/15/2018 03:51:00 PM,94.27420555,25.06466676
Eastern Mirror,http://www.easternmirrornagaland.com/landslide-damages-houses-in-tuensang-village/,11160,07/10/2017 02:21:00 PM,,Landslide in Tuensang Village,"Landslide damages homes of 21 families, St. Thomas school. Taking place over weeks.","Tuensang, Nagaland",5km,landslide,unknown,medium,natural_slope,0.0,0.0,,http://www.easternmirrornagaland.com/wp-content/uploads/2017/07/weeeee-768x577.jpg,"Date approximated, landslide is a continuous creep resulting from previous slide events",,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 03:45:00 PM,02/15/2018 03:51:00 PM,94.81481951,26.2632687
The Northeast Today,https://thenortheasttoday.com/arunachal-pradesh-three-assam-labourers-killed-in-a-landslide/,11174,04/22/2017 06:27:00 PM,,Fatal landslide near Palin,Landslide triggered by continuous rains lasting several days kills 3,"Palin, Kurung Kumey, Arunachal Pradesh",1km,landslide,continuous_rain,small,natural_slope,3.0,0.0,,https://thenortheasttoday.com/wp-content/uploads/2017/04/arunachal-pradesh.jpg,,,,,,,,,,07/18/2017 06:27:00 PM,12/20/2017 03:56:00 PM,02/15/2018 03:51:00 PM,93.62592773,27.6802471
Kuensel,http://www.kuenselonline.com/landslides-block-roads-across-the-country/,10865,07/08/2017 02:21:00 PM,,Landslide on Samdrupjongkhar to Trashigang road,"Landslide after rain obstructs road, cleared after a few days. Date approximated.",Bhutan,25km,landslide,rain,small,above_road,,,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/05/2017 07:04:00 PM,02/15/2018 03:51:00 PM,91.6036289,27.16009861
Hindustan Times,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,11149,07/09/2017 01:23:00 PM,,Landslide on NH-37,Continuous heavy rains in Manipur State. Landslide around 35 km from Imphal destroys 60 feet of NH-37.,"NH-37, Manipur State, India",10km,landslide,continuous_rain,medium,below_road,0.0,0.0,,http://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2017/07/09/Pictures/_7532de6e-64a9-11e7-8e9a-26934b659213.jpg,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:21:00 PM,02/15/2018 03:51:00 PM,93.51825,24.82767572
The Dawnlit Post,https://thedawnlitpost.com/house-damaged-in-landslide/,11173,04/22/2017 06:27:00 PM,,Landslide at IMC Ward Number 18,"House damaged overnight due to monsoon. Article does not mention trigger directly, but mentions monsoon (reasoning for assuming rainfall trigger.)","IMC ward #18 (??), Lower Subansiri, Arunachal Pradesh",10km,landslide,monsoon,small,natural_slope,0.0,0.0,,https://thedawnlitpost.com/wp-content/uploads/2017/04/2-17-1024x768.gif,,,,,,,,,,07/18/2017 06:27:00 PM,12/20/2017 03:56:00 PM,02/15/2018 03:51:00 PM,93.84196894,27.61790706
